per,treat,rep,case,base,color,prop_selfgrooming
POST,HH,18,case_2,N,blue,0.064814814814815
POST,HH,18,case_2,N,blue,0
POST,HH,18,case_2,N,blue,0
POST,HH,18,case_2,N,blue,0
POST,HH,18,case_2,N,green,0.01424287856072
POST,HH,18,case_2,N,green,0
POST,HH,18,case_2,N,green,0.068148148148148
POST,HH,18,case_2,N,green,0
POST,HH,18,case_2,N,green,0
POST,HH,18,case_2,N,green,0
POST,HH,18,case_2,N,green,0
POST,HH,18,case_2,N,green,0
POST,HH,18,case_2,N,green,0
POST,HH,18,case_2,N,green,0
POST,HH,18,case_2,N,green,0.083333333333333
POST,HH,18,case_2,N,green,0
POST,HH,18,case_2,N,green,0
POST,HH,18,case_2,N,green,0
POST,HL,1,case_2,HL,yellow,0.275862068965517
POST,HL,1,case_2,HL,yellow,0.24037037037037
POST,HL,1,case_2,HL,yellow,0
POST,HL,1,case_2,HL,red,0.03962962962963
POST,HL,1,case_2,HL,blue,0.133703703703704
POST,HL,1,case_2,HL,blue,0.006666666666667
POST,HL,1,case_2,N,yellow,0.428223844282238
POST,HL,1,case_2,N,yellow,0
POST,HL,1,case_2,N,yellow,0.056296296296296
POST,HL,1,case_2,N,yellow,0.221481481481481
POST,HL,1,case_2,N,yellow,0.492997198879552
POST,HL,1,case_2,N,yellow,0.35037037037037
POST,HL,1,case_2,N,yellow,0
POST,HL,1,case_2,N,yellow,0
POST,HL,1,case_2,N,yellow,0.019259259259259
POST,HL,1,case_2,N,yellow,0.055185185185185
POST,HL,1,case_2,N,yellow,0
POST,HL,1,case_2,N,yellow,0.068407310704961
POST,HL,1,case_2,N,red,0.118148148148148
POST,HL,1,case_2,N,red,0.024814814814815
POST,HL,1,case_2,N,red,0.022592592592593
POST,HL,1,case_2,N,red,0
POST,HL,1,case_2,N,red,0
POST,HL,1,case_2,N,red,0.004814814814815
POST,HL,1,case_2,N,red,0.028148148148148
POST,HL,1,case_2,N,red,0.051111111111111
POST,HL,1,case_2,N,red,0.111111111111111
POST,HL,1,case_2,N,blue,0.058888888888889
POST,HL,1,case_2,N,blue,0
POST,HL,1,case_2,N,blue,0.107777777777778
POST,HL,1,case_2,N,green,0.038703870387039
POST,HL,1,case_2,N,green,0.175555555555556
POST,HL,1,case_2,N,green,0.066296296296296
POST,HL,1,case_2,N,green,0
POST,HL,1,case_2,N,green,0.362222222222222
POST,HL,1,case_2,N,green,0
POST,HL,1,case_2,N,green,0
POST,HL,1,case_2,N,green,0.176296296296296
POST,HL,1,case_2,N,green,0.077777777777778
POST,HL,2,case_2,HL,yellow,0
POST,HL,2,case_2,HL,yellow,0.005925925925926
POST,HL,2,case_2,HL,yellow,0
POST,HL,2,case_2,HL,yellow,0.062962962962963
POST,HL,2,case_2,HL,yellow,0.075185185185185
POST,HL,2,case_2,HL,yellow,0.098148148148148
POST,HL,2,case_2,HL,yellow,0.08
POST,HL,2,case_2,HL,orange,0.082962962962963
POST,HL,2,case_2,HL,orange,0.201481481481481
POST,HL,2,case_2,HL,orange,0.145185185185185
POST,HL,2,case_2,HL,orange,0
POST,HL,2,case_2,HL,orange,0
POST,HL,2,case_2,HL,orange,0
POST,HL,2,case_2,HL,orange,0
POST,HL,2,case_2,HL,orange,0.666666666666667
POST,HL,2,case_2,HL,orange,0
POST,HL,2,case_2,HL,orange,0.680113636363636
POST,HL,2,case_2,HL,orange,0.053491827637444
POST,HL,2,case_2,HL,orange,0.270740740740741
POST,HL,2,case_2,HL,orange,0.178148148148148
POST,HL,2,case_2,HL,purple,0
POST,HL,2,case_2,HL,purple,0.076296296296296
POST,HL,2,case_2,HL,purple,0.052962962962963
POST,HL,2,case_2,HL,green,0.259259259259259
POST,HL,2,case_2,HL,green,0.257407407407407
POST,HL,2,case_2,HL,green,0.069249394673124
POST,HL,2,case_2,HL,green,0.358148148148148
POST,HL,2,case_2,HL,green,0
POST,HL,2,case_2,HL,green,0
POST,HL,2,case_2,HL,green,0
POST,HL,2,case_2,N,yellow,0.105485232067511
POST,HL,2,case_2,N,yellow,0.078048780487805
POST,HL,2,case_2,N,yellow,0
POST,HL,2,case_2,N,yellow,0
POST,HL,2,case_2,N,yellow,0.01
POST,HL,2,case_2,N,yellow,0.072222222222222
POST,HL,2,case_2,N,yellow,0.132592592592593
POST,HL,2,case_2,N,yellow,0
POST,HL,2,case_2,N,yellow,0.04962962962963
POST,HL,2,case_2,N,orange,0.073703703703704
POST,HL,2,case_2,N,orange,0.051851851851852
POST,HL,2,case_2,N,orange,0.359683794466403
POST,HL,2,case_2,N,orange,0.118091451292247
POST,HL,2,case_2,N,orange,0.320754716981132
POST,HL,2,case_2,N,orange,0.1626936829559
POST,HL,2,case_2,N,orange,0.144444444444444
POST,HL,2,case_2,N,orange,0
POST,HL,2,case_2,N,orange,0.317637669592977
POST,HL,2,case_2,N,orange,0
POST,HL,2,case_2,N,orange,0.071111111111111
POST,HL,2,case_2,N,purple,0.102592592592593
POST,HL,2,case_2,N,purple,0.098518518518519
POST,HL,2,case_2,N,purple,0.074074074074074
POST,HL,2,case_2,N,purple,0.092222222222222
POST,HL,2,case_2,N,purple,0.128888888888889
POST,HL,2,case_2,N,purple,0
POST,HL,2,case_2,N,purple,0
POST,HL,2,case_2,N,purple,0.187407407407407
POST,HL,2,case_2,N,purple,0
POST,HL,2,case_2,N,purple,0.074074074074074
POST,HL,2,case_2,N,purple,0
POST,HL,2,case_2,N,purple,0.098518518518519
POST,HL,2,case_2,N,green,0.35588705380927
POST,HL,2,case_2,N,green,0
POST,HL,2,case_2,N,green,0.385093167701863
POST,HL,2,case_2,N,green,0.442190669371197
POST,HL,2,case_2,N,green,0.201111111111111
POST,HL,2,case_2,N,green,0
POST,HL,2,case_2,N,green,0
POST,HL,2,case_2,N,green,0.128518518518519
POST,HL,2,case_2,N,green,0.065925925925926
POST,HL,2,case_2,N,green,0.111737570476679
POST,HL,2,case_2,N,green,0.307777777777778
POST,HL,2,case_2,N,green,0.611695906432749
POST,HL,2,case_2,N,green,0
POST,HL,2,case_2,N,green,0
POST,HL,2,case_2,N,green,0.161111111111111
POST,HL,2,case_2,N,green,0.154814814814815
POST,HL,2,case_2,N,green,0.229398663697105
POST,HL,2,case_2,N,green,0.341481481481481
POST,HL,2,case_2,N,green,0
POST,HL,2,case_2,N,green,0.033703703703704
POST,HL,3,case_2,HL,yellow,0
POST,HL,3,case_2,HL,purple,0.223333333333333
POST,HL,3,case_2,HL,blue,0.205185185185185
POST,HL,3,case_2,HL,green,0
POST,HL,3,case_2,N,yellow,0.00962962962963
POST,HL,3,case_2,N,yellow,0.031855090568395
POST,HL,3,case_2,N,yellow,0.287037037037037
POST,HL,3,case_2,N,yellow,0.047037037037037
POST,HL,3,case_2,N,yellow,0
POST,HL,3,case_2,N,purple,0.072222222222222
POST,HL,3,case_2,N,purple,0.048518518518519
POST,HL,3,case_2,N,blue,0.018518518518519
POST,HL,3,case_2,N,blue,0
POST,HL,3,case_2,N,blue,0.19
POST,HL,3,case_2,N,blue,0.078888888888889
POST,HL,3,case_2,N,blue,0.224814814814815
POST,HL,3,case_2,N,blue,0.104074074074074
POST,HL,3,case_2,N,blue,0.253703703703704
POST,HL,3,case_2,N,blue,0.132962962962963
POST,HL,3,case_2,N,green,0
POST,HL,3,case_2,N,green,0.039259259259259
POST,HL,3,case_2,N,green,0.102222222222222
POST,HL,3,case_2,N,green,0.06037037037037
POST,HL,4,case_2,HL,green,0
POST,HL,4,case_2,N,yellow,0
POST,HL,4,case_2,N,yellow,0
POST,HL,4,case_2,N,yellow,0
POST,HL,4,case_2,N,yellow,0.057777777777778
POST,HL,4,case_2,N,yellow,0.133703703703704
POST,HL,4,case_2,N,yellow,0
POST,HL,4,case_2,N,yellow,0
POST,HL,4,case_2,N,yellow,0.022222222222222
POST,HL,4,case_2,N,yellow,0.003058103975535
POST,HL,4,case_2,N,yellow,0
POST,HL,4,case_2,N,orange,0.007777777777778
POST,HL,4,case_2,N,orange,0.04037037037037
POST,HL,4,case_2,N,orange,0
POST,HL,4,case_2,N,orange,0
POST,HL,4,case_2,N,orange,0
POST,HL,4,case_2,N,orange,0
POST,HL,4,case_2,N,orange,0
POST,HL,4,case_2,N,orange,0.022222222222222
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0.062222222222222
POST,HL,4,case_2,N,red,0.482902418682235
POST,HL,4,case_2,N,red,0.242592592592593
POST,HL,4,case_2,N,red,0
POST,HL,4,case_2,N,red,0.026296296296296
POST,HL,4,case_2,N,red,0.242592592592593
POST,HL,4,case_2,N,red,0.053333333333333
POST,HL,4,case_2,N,red,0.423333333333333
POST,HL,4,case_2,N,green,0
POST,HL,4,case_2,N,green,0
POST,HL,4,case_2,N,green,0.065555555555556
POST,HL,4,case_2,N,green,0
POST,HL,4,case_2,N,green,0.042222222222222
POST,HL,4,case_2,N,green,0.127037037037037
POST,HL,4,case_2,N,green,0
POST,HL,4,case_2,N,green,0
POST,HL,5,case_2,HL,orange,0.127777777777778
POST,HL,5,case_2,HL,orange,0
POST,HL,5,case_2,HL,orange,0.197037037037037
POST,HL,5,case_2,HL,orange,0.254814814814815
POST,HL,5,case_2,HL,orange,0
POST,HL,5,case_2,HL,orange,0.117037037037037
POST,HL,5,case_2,HL,red,0.010740740740741
POST,HL,5,case_2,HL,blue,0.01962962962963
POST,HL,5,case_2,HL,green,0
POST,HL,5,case_2,HL,green,0
POST,HL,5,case_2,HL,green,0
POST,HL,5,case_2,HL,green,0
POST,HL,5,case_2,HL,green,0
POST,HL,5,case_2,HL,green,0
POST,HL,5,case_2,HL,green,0.118888888888889
POST,HL,5,case_2,N,orange,0
POST,HL,5,case_2,N,orange,0.099259259259259
POST,HL,5,case_2,N,orange,0.016296296296296
POST,HL,5,case_2,N,orange,0.226296296296296
POST,HL,5,case_2,N,orange,0.064444444444444
POST,HL,5,case_2,N,red,0
POST,HL,5,case_2,N,red,0.041450777202073
POST,HL,5,case_2,N,red,0
POST,HL,5,case_2,N,red,0
POST,HL,5,case_2,N,red,0
POST,HL,5,case_2,N,red,0
POST,HL,5,case_2,N,red,0
POST,HL,5,case_2,N,red,0.207407407407407
POST,HL,5,case_2,N,red,0
POST,HL,5,case_2,N,red,0
POST,HL,5,case_2,N,red,0
POST,HL,5,case_2,N,red,0.215555555555556
POST,HL,5,case_2,N,red,0.211481481481481
POST,HL,5,case_2,N,blue,0.01037037037037
POST,HL,5,case_2,N,blue,0.004814814814815
POST,HL,5,case_2,N,blue,0
POST,HL,5,case_2,N,blue,0
POST,HL,5,case_2,N,blue,0
POST,HL,5,case_2,N,green,0.067037037037037
POST,HL,5,case_2,N,green,0
POST,HL,7,case_2,HL,orange,0
POST,HL,7,case_2,HL,orange,0.075555555555556
POST,HL,7,case_2,HL,orange,0.163333333333333
POST,HL,7,case_2,HL,red,0.218518518518519
POST,HL,7,case_2,HL,purple,0.007777777777778
POST,HL,7,case_2,N,yellow,0
POST,HL,7,case_2,N,yellow,0.021111111111111
POST,HL,7,case_2,N,yellow,0
POST,HL,7,case_2,N,yellow,0
POST,HL,7,case_2,N,yellow,0.243333333333333
POST,HL,7,case_2,N,yellow,0.038888888888889
POST,HL,7,case_2,N,yellow,0
POST,HL,7,case_2,N,yellow,0
POST,HL,7,case_2,N,yellow,0
POST,HL,7,case_2,N,orange,0
POST,HL,7,case_2,N,orange,0
POST,HL,7,case_2,N,orange,0
POST,HL,7,case_2,N,orange,0
POST,HL,7,case_2,N,orange,0.29962962962963
POST,HL,7,case_2,N,orange,0
POST,HL,7,case_2,N,orange,0.051111111111111
POST,HL,7,case_2,N,orange,0.042592592592593
POST,HL,7,case_2,N,orange,0
POST,HL,7,case_2,N,orange,0.024074074074074
POST,HL,7,case_2,N,orange,0.407777777777778
POST,HL,7,case_2,N,orange,0.015479876160991
POST,HL,7,case_2,N,orange,0
POST,HL,7,case_2,N,orange,0
POST,HL,7,case_2,N,orange,0
POST,HL,7,case_2,N,orange,0
POST,HL,7,case_2,N,orange,0.008518518518519
POST,HL,7,case_2,N,red,0
POST,HL,7,case_2,N,red,0
POST,HL,7,case_2,N,red,0.025925925925926
POST,HL,7,case_2,N,purple,0.083703703703704
POST,HL,7,case_2,N,purple,0.018148148148148
POST,HL,7,case_2,N,purple,0
POST,HL,7,case_2,N,purple,0.005555555555556
POST,HL,7,case_2,N,purple,0.058518518518519
POST,HL,7,case_2,N,purple,0.03
POST,HL,7,case_2,N,purple,0
POST,HL,7,case_2,N,purple,0
POST,HL,7,case_2,N,purple,0.018148148148148
POST,HL,7,case_2,N,purple,0.111851851851852
POST,HL,7,case_2,N,purple,0
POST,HL,7,case_2,N,purple,0.126666666666667
POST,HL,8,case_2,HL,orange,0
POST,HL,8,case_2,HL,orange,0
POST,HL,8,case_2,HL,orange,0
POST,HL,8,case_2,HL,orange,0.009259259259259
POST,HL,8,case_2,HL,orange,0
POST,HL,8,case_2,HL,orange,0.045185583647122
POST,HL,8,case_2,HL,orange,0
POST,HL,8,case_2,HL,orange,0
POST,HL,8,case_2,HL,orange,0.007777777777778
POST,HL,8,case_2,HL,purple,0.30037037037037
POST,HL,8,case_2,HL,purple,0.161111111111111
POST,HL,8,case_2,HL,purple,0.167037037037037
POST,HL,8,case_2,HL,purple,0.087037037037037
POST,HL,8,case_2,HL,purple,0
POST,HL,8,case_2,HL,purple,0.024554941682014
POST,HL,8,case_2,HL,purple,0
POST,HL,8,case_2,HL,blue,0
POST,HL,8,case_2,HL,blue,0
POST,HL,8,case_2,HL,green,0
POST,HL,8,case_2,HL,green,0.074912212251268
POST,HL,8,case_2,HL,green,0
POST,HL,8,case_2,HL,green,0
POST,HL,8,case_2,HL,green,0
POST,HL,8,case_2,HL,green,0
POST,HL,8,case_2,HL,green,0.056666666666667
POST,HL,8,case_2,HL,green,0.141851851851852
POST,HL,8,case_2,N,orange,0
POST,HL,8,case_2,N,orange,0
POST,HL,8,case_2,N,orange,0
POST,HL,8,case_2,N,orange,0
POST,HL,8,case_2,N,orange,0
POST,HL,8,case_2,N,orange,0.006666666666667
POST,HL,8,case_2,N,orange,0
POST,HL,8,case_2,N,orange,0
POST,HL,8,case_2,N,orange,0
POST,HL,8,case_2,N,orange,0.119259259259259
POST,HL,8,case_2,N,orange,0.033333333333333
POST,HL,8,case_2,N,orange,0
POST,HL,8,case_2,N,orange,0.009259259259259
POST,HL,8,case_2,N,orange,0
POST,HL,8,case_2,N,purple,0.045185185185185
POST,HL,8,case_2,N,purple,0.287777777777778
POST,HL,8,case_2,N,purple,0
POST,HL,8,case_2,N,purple,0
POST,HL,8,case_2,N,purple,0
POST,HL,8,case_2,N,purple,0.308108108108108
POST,HL,8,case_2,N,purple,0.56
POST,HL,8,case_2,N,purple,0.041851851851852
POST,HL,8,case_2,N,purple,0.087037037037037
POST,HL,8,case_2,N,purple,0.049259259259259
POST,HL,8,case_2,N,purple,0.000740740740741
POST,HL,8,case_2,N,purple,0.049259259259259
POST,HL,8,case_2,N,purple,0.090240123934934
POST,HL,8,case_2,N,purple,0
POST,HL,8,case_2,N,purple,0
POST,HL,8,case_2,N,purple,0
POST,HL,8,case_2,N,purple,0.041851851851852
POST,HL,8,case_2,N,purple,0
POST,HL,8,case_2,N,blue,0.256296296296296
POST,HL,8,case_2,N,blue,0
POST,HL,8,case_2,N,green,0.056296296296296
POST,HL,8,case_2,N,green,0.085777942814705
POST,HL,8,case_2,N,green,0
POST,HL,8,case_2,N,green,0
POST,HL,8,case_2,N,green,0
POST,HL,8,case_2,N,green,0.056666666666667
POST,HL,8,case_2,N,green,0
POST,HL,8,case_2,N,green,0
POST,HL,8,case_2,N,green,0
POST,HL,8,case_2,N,green,0
POST,HL,8,case_2,N,green,0
POST,HL,8,case_2,N,green,0
POST,HL,8,case_2,N,green,0
POST,HL,9,case_2,HL,purple,0.02
POST,HL,9,case_2,HL,blue,0.080740740740741
POST,HL,9,case_2,HL,green,0.04962962962963
POST,HL,9,case_2,N,yellow,0
POST,HL,9,case_2,N,yellow,0.051481481481482
POST,HL,9,case_2,N,yellow,0.046666666666667
POST,HL,9,case_2,N,yellow,0
POST,HL,9,case_2,N,yellow,0.754310344827586
POST,HL,9,case_2,N,yellow,0.533333333333333
POST,HL,9,case_2,N,yellow,0
POST,HL,9,case_2,N,yellow,0
POST,HL,9,case_2,N,yellow,0
POST,HL,9,case_2,N,yellow,0.082962962962963
POST,HL,9,case_2,N,yellow,0
POST,HL,9,case_2,N,yellow,0
POST,HL,9,case_2,N,purple,0.006666666666667
POST,HL,9,case_2,N,blue,0.073179932101094
POST,HL,9,case_2,N,blue,0
POST,HL,9,case_2,N,blue,0.080740740740741
POST,HL,9,case_2,N,blue,0.033333333333333
POST,HL,9,case_2,N,blue,0
POST,HL,9,case_2,N,blue,0.092089728453365
POST,HL,9,case_2,N,blue,0
POST,HL,9,case_2,N,blue,0
POST,HL,9,case_2,N,green,0
POST,HL,9,case_2,N,green,0
POST,HL,9,case_2,N,green,0.016296296296296
POST,HL,9,case_2,N,green,0
POST,HL,9,case_2,N,green,0.065555555555556
POST,HL,9,case_2,N,green,0
POST,HL,10,case_2,HL,yellow,0
POST,HL,10,case_2,HL,yellow,0.360740740740741
POST,HL,10,case_2,HL,yellow,0.515185185185185
POST,HL,10,case_2,HL,orange,0.07037037037037
POST,HL,10,case_2,HL,orange,0.532592592592593
POST,HL,10,case_2,HL,red,0.085185185185185
POST,HL,10,case_2,HL,red,0.133333333333333
POST,HL,10,case_2,N,yellow,0.278888888888889
POST,HL,10,case_2,N,yellow,0.341481481481481
POST,HL,10,case_2,N,yellow,0.54962962962963
POST,HL,10,case_2,N,yellow,0.315185185185185
POST,HL,10,case_2,N,orange,0
POST,HL,10,case_2,N,orange,0.105925925925926
POST,HL,10,case_2,N,red,0
POST,HL,10,case_2,N,red,0
POST,HL,10,case_2,N,red,0
POST,HL,10,case_2,N,red,0.03110599078341
POST,HL,10,case_2,N,red,0.143703703703704
POST,HL,10,case_2,N,red,0
POST,HL,10,case_2,N,red,0.095904613789528
POST,HL,10,case_2,N,red,0
POST,HL,10,case_2,N,red,0
POST,HL,10,case_2,N,red,0.182592592592593
POST,HL,10,case_2,N,red,0.133333333333333
POST,HL,10,case_2,N,red,0.244074074074074
POST,HL,10,case_2,N,red,0
POST,HL,10,case_2,N,red,0
POST,HL,10,case_2,N,red,0.195555555555556
POST,HL,10,case_2,N,red,0.085185185185185
POST,HL,10,case_2,N,red,0.237037037037037
POST,HL,10,case_2,N,green,0.068518518518519
POST,HL,10,case_2,N,green,0
POST,HL,10,case_2,N,green,0
POST,HL,10,case_2,N,green,0.107037037037037
POST,HL,10,case_2,N,green,0.107037037037037
POST,HL,10,case_2,N,green,0.312267657992565
POST,HL,10,case_2,N,green,0.16037037037037
POST,HL,10,case_2,N,green,0.232222222222222
POST,HL,10,case_2,N,green,0.325925925925926
POST,HL,10,case_2,N,green,0.136296296296296
POST,HL,12,case_2,HL,red,0.143703703703704
POST,HL,12,case_2,HL,green,0.037777777777778
POST,HL,12,case_2,N,orange,0.021851851851852
POST,HL,12,case_2,N,orange,0
POST,HL,12,case_2,N,orange,0.111111111111111
POST,HL,12,case_2,N,orange,0.016296296296296
POST,HL,12,case_2,N,red,0
POST,HL,12,case_2,N,red,0
POST,HL,12,case_2,N,red,0.15037037037037
POST,HL,12,case_2,N,green,0.035185185185185
POST,HL,12,case_2,N,green,0.098518518518519
POST,HL,13,case_2,HL,yellow,0.060728744939271
POST,HL,13,case_2,HL,yellow,0.136296296296296
POST,HL,13,case_2,HL,yellow,0.043703703703704
POST,HL,13,case_2,HL,orange,0
POST,HL,13,case_2,HL,orange,0
POST,HL,13,case_2,HL,green,0.058823529411765
POST,HL,13,case_2,HL,green,0.057507987220447
POST,HL,13,case_2,HL,green,0.047407407407407
POST,HL,13,case_2,HL,green,0.047407407407407
POST,HL,13,case_2,HL,green,0
POST,HL,13,case_2,HL,green,0.062592592592593
POST,HL,13,case_2,HL,green,0
POST,HL,13,case_2,HL,green,0
POST,HL,13,case_2,N,yellow,0.051481481481482
POST,HL,13,case_2,N,yellow,0.167407407407407
POST,HL,13,case_2,N,orange,0
POST,HL,13,case_2,N,orange,0
POST,HL,13,case_2,N,orange,0
POST,HL,13,case_2,N,orange,0
POST,HL,13,case_2,N,orange,0.057407407407407
POST,HL,13,case_2,N,orange,0.062592592592593
POST,HL,13,case_2,N,orange,0
POST,HL,13,case_2,N,orange,0
POST,HL,13,case_2,N,orange,0
POST,HL,13,case_2,N,purple,0.065555555555556
POST,HL,13,case_2,N,purple,0.235555555555556
POST,HL,13,case_2,N,purple,0.284444444444444
POST,HL,13,case_2,N,purple,0.28037037037037
POST,HL,13,case_2,N,purple,0.046666666666667
POST,HL,13,case_2,N,green,0
POST,HL,13,case_2,N,green,0.066666666666667
POST,HL,14,case_2,HL,yellow,0
POST,HL,14,case_2,HL,yellow,0.084251101321586
POST,HL,14,case_2,HL,yellow,0
POST,HL,14,case_2,HL,yellow,0.228518518518519
POST,HL,14,case_2,HL,yellow,0.227407407407407
POST,HL,14,case_2,HL,yellow,0.061851851851852
POST,HL,14,case_2,HL,orange,0
POST,HL,14,case_2,HL,orange,0
POST,HL,14,case_2,HL,orange,0
POST,HL,14,case_2,HL,orange,0
POST,HL,14,case_2,HL,orange,0.173703703703704
POST,HL,14,case_2,HL,red,0.18140735958683
POST,HL,14,case_2,HL,red,0.072222222222222
POST,HL,14,case_2,HL,red,0
POST,HL,14,case_2,HL,red,0.009259259259259
POST,HL,14,case_2,HL,red,0
POST,HL,14,case_2,HL,purple,0.198518518518519
POST,HL,14,case_2,HL,purple,0
POST,HL,14,case_2,HL,purple,0.293703703703704
POST,HL,14,case_2,N,yellow,0.360488798370672
POST,HL,14,case_2,N,yellow,0.210740740740741
POST,HL,14,case_2,N,yellow,0.222222222222222
POST,HL,14,case_2,N,yellow,0.172222222222222
POST,HL,14,case_2,N,yellow,0
POST,HL,14,case_2,N,yellow,0
POST,HL,14,case_2,N,yellow,0
POST,HL,14,case_2,N,yellow,0
POST,HL,14,case_2,N,yellow,0
POST,HL,14,case_2,N,yellow,0.513422818791946
POST,HL,14,case_2,N,yellow,0.142222222222222
POST,HL,14,case_2,N,yellow,0.044814814814815
POST,HL,14,case_2,N,yellow,0
POST,HL,14,case_2,N,yellow,0.14321608040201
POST,HL,14,case_2,N,yellow,0.047037037037037
POST,HL,14,case_2,N,yellow,0.114814814814815
POST,HL,14,case_2,N,orange,0
POST,HL,14,case_2,N,orange,0
POST,HL,14,case_2,N,orange,0.288518518518519
POST,HL,14,case_2,N,orange,0.167407407407407
POST,HL,14,case_2,N,red,0.033703703703704
POST,HL,14,case_2,N,red,0.085555555555556
POST,HL,14,case_2,N,red,0.111481481481481
POST,HL,14,case_2,N,red,0.159259259259259
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0.424448217317487
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0.25
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0.194852941176471
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0
POST,HL,14,case_2,N,purple,0.034814814814815
POST,HL,14,case_2,N,purple,0.18
POST,HL,15,case_2,HL,red,0.275925925925926
POST,HL,15,case_2,HL,red,0
POST,HL,15,case_2,HL,red,0
POST,HL,15,case_2,HL,red,0
POST,HL,15,case_2,HL,red,0.122962962962963
POST,HL,15,case_2,HL,red,0.074074074074074
POST,HL,15,case_2,HL,blue,0.014814814814815
POST,HL,15,case_2,HL,blue,0
POST,HL,15,case_2,N,orange,0.101481481481481
POST,HL,15,case_2,N,orange,0.214814814814815
POST,HL,15,case_2,N,orange,0.010740740740741
POST,HL,15,case_2,N,orange,0.104814814814815
POST,HL,15,case_2,N,red,0
POST,HL,15,case_2,N,red,0
POST,HL,15,case_2,N,red,0
POST,HL,15,case_2,N,red,0.168564920273349
POST,HL,15,case_2,N,red,0.101111111111111
POST,HL,15,case_2,N,red,0
POST,HL,15,case_2,N,red,0.094074074074074
POST,HL,15,case_2,N,red,0.170900692840647
POST,HL,15,case_2,N,blue,0
POST,HL,15,case_2,N,blue,0
POST,HL,15,case_2,N,blue,0.078148148148148
POST,HL,15,case_2,N,blue,0.094444444444444
POST,HL,15,case_2,N,blue,0.125925925925926
POST,HL,15,case_2,N,blue,0
POST,HL,15,case_2,N,blue,0
POST,HL,15,case_2,N,blue,0
POST,HL,15,case_2,N,blue,0
POST,HL,15,case_2,N,blue,0
POST,HL,15,case_2,N,blue,0.198148148148148
POST,HL,15,case_2,N,green,0.168587896253602
POST,HL,15,case_2,N,green,0.220697541452258
POST,HL,15,case_2,N,green,0.027777777777778
POST,HL,15,case_2,N,green,0
POST,HL,15,case_2,N,green,0
POST,HL,15,case_2,N,green,0
POST,HL,15,case_2,N,green,0
POST,HL,15,case_2,N,green,0.216374269005848
POST,HL,15,case_2,N,green,0
POST,HL,15,case_2,N,green,0
POST,HL,15,case_2,N,green,0.641481481481481
POST,HL,15,case_2,N,green,0
POST,HL,15,case_2,N,green,0.208888888888889
POST,HL,15,case_2,N,green,0.276296296296296
POST,HL,15,case_2,N,green,0.073333333333333
POST,HL,15,case_2,N,green,0
POST,HL,16,case_2,HL,yellow,0.074814814814815
POST,HL,16,case_2,HL,red,0.03
POST,HL,16,case_2,N,yellow,0.041481481481482
POST,HL,16,case_2,N,yellow,0.050740740740741
POST,HL,16,case_2,N,yellow,0.024074074074074
POST,HL,16,case_2,N,yellow,0.229677419354839
POST,HL,16,case_2,N,yellow,0.209006928406467
POST,HL,16,case_2,N,yellow,0.074814814814815
POST,HL,16,case_2,N,yellow,0.077777777777778
POST,HL,16,case_2,N,yellow,0.085555555555556
POST,HL,16,case_2,N,yellow,0
POST,HL,16,case_2,N,yellow,0
POST,HL,16,case_2,N,yellow,0.06037037037037
POST,HL,16,case_2,N,yellow,0
POST,HL,16,case_2,N,yellow,0.177521613832853
POST,HL,16,case_2,N,yellow,0.09
POST,HL,16,case_2,N,yellow,0
POST,HL,16,case_2,N,yellow,0.031851851851852
POST,HL,16,case_2,N,yellow,0.140009722897423
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0.040581465778316
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0.246296296296296
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0.122592592592593
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0.323008849557522
POST,HL,16,case_2,N,red,0.243333333333333
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0.043703703703704
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0.139259259259259
POST,HL,16,case_2,N,red,0.279576587795766
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0.03
POST,HL,16,case_2,N,red,0.071481481481482
POST,HL,16,case_2,N,red,0
POST,HL,16,case_2,N,red,0.163618864292589
POST,HL,16,case_2,N,red,0.181679389312977
