treatment,replicate,window,load_ratio,duration,load_diff,target
LL,5,62,0.676506154118226,540,28219.011866,highest
LL,5,63,0.332074580856974,643,26153.437622,lowest
LL,5,84,0.571792666097353,258,8162.695182,highest
LL,5,87,0.548535958971088,567,5234.17271,highest
LL,5,90,0.458812597825927,281,4299.454115,lowest
LL,5,91,0.451497301170516,920,4989.569802,lowest
LL,5,124,0.440709986214643,1052,4049.207499,lowest
LL,5,141,0.343070670673341,74,9112.163942,lowest
LL,5,143,0.66657817796873,82,9532.4179,highest
LL,5,145,0.327078024883208,38,9658.452053,lowest
LL,5,149,0.301470001669024,200,10241.277319,lowest
LL,5,156,0.291499457928709,322,10425.739238,lowest
LL,5,156,0.291499457928709,505,10425.739238,lowest
LL,5,0,0.72820380826964,317,72214.399051,highest
LL,5,4,0.730245077605214,1077,71931.42988,highest
LL,5,6,0.729909805684101,50,69713.678789,highest
LL,5,7,0.730184922593123,459,68091.598279,highest
LL,5,13,0.251508953264945,346,68019.568474,lowest
LL,5,14,0.242470548517108,429,69652.565503,lowest
LL,5,15,0.238809649062046,181,70038.683038,lowest
LL,5,22,0.767499908499544,521,67280.437395,highest
LL,5,23,0.76526792642714,307,65989.106528,highest
LL,5,78,0.604675150883139,374,12991.748841,highest
LL,5,90,0.458812597825927,809,4299.454115,lowest
LL,5,108,0.453037064911047,466,3888.670805,lowest
LL,5,115,0.419928727979273,105,6001.905283,lowest
LL,5,145,0.672921975116792,505,9658.452053,highest
LL,6,0,0.336670662874099,823,77977.081269,lowest
LL,6,2,0.679486304058747,2688,83594.56374,highest
LL,6,8,0.314410025525017,497,79690.765677,lowest
LL,6,9,0.685392065718326,524,78286.38103,highest
LL,6,11,0.317470578240612,524,74950.584941,lowest
LL,6,16,0.665555810261843,885,62900.9942,highest
LL,6,22,0.371091371022314,93,44140.563365,lowest
LL,6,23,0.375927503418974,2620,41899.534776,lowest
LL,6,29,0.383511232185979,892,34068.878897,lowest
LL,6,36,0.642731994914125,1196,37231.911246,highest
LL,6,163,0.240372432095545,264,29990.685436,lowest
LL,6,163,0.759627567904455,971,29990.685436,highest
LL,6,166,0.761634824314394,624,28583.501692,highest
LL,6,168,0.757104716752982,317,27236.638925,highest
LL,6,0,0.336670662874099,228,77977.081269,lowest
LL,6,1,0.327387076068042,2675,81214.86555,lowest
LL,6,8,0.314410025525017,287,79690.765677,lowest
LL,6,12,0.680244150046502,936,73346.95188,highest
LL,6,15,0.670891756174699,678,66099.217754,highest
LL,6,17,0.658085547357178,284,58750.48372,highest
LL,6,18,0.651955540489839,1876,55477.713459,highest
LL,6,22,0.628908628977686,596,44140.563365,highest
LL,6,24,0.623903893337394,1257,41121.858339,highest
LL,6,27,0.619120070379086,1561,36638.922656,highest
LL,6,31,0.625006577128507,25,34864.930388,highest
LL,6,32,0.634165074887212,845,36827.017272,highest
LL,6,36,0.357268005085875,1615,37231.911246,lowest
LL,6,39,0.363848986699158,709,32586.274995,lowest
LL,6,42,0.358768056341824,2066,32072.660037,lowest
LL,6,50,0.363151250928996,1466,26957.08787,lowest
LL,6,56,0.673529738220413,152,32321.058724,highest
LL,6,56,0.673529738220413,2509,32321.058724,highest
LL,6,63,0.342055405812548,1608,26240.538768,lowest
LL,6,67,0.68181157310288,232,29148.382518,highest
LL,6,68,0.679298164669014,621,28520.143996,highest
LL,6,69,0.325504764711944,704,27346.612567,lowest
LL,6,81,0.729160298286185,54,32889.256635,highest
LL,6,87,0.26148613148573,2423,33705.227249,lowest
LL,6,97,0.774758082249346,460,37010.643781,highest
LL,6,0,0.336670662874099,436,77977.081269,lowest
LL,6,7,0.689035431109849,1287,82401.015426,highest
LL,6,10,0.686428592549756,53,77503.568136,highest
LL,6,10,0.686428592549756,2784,77503.568136,highest
LL,6,17,0.658085547357178,283,58750.48372,highest
LL,6,18,0.651955540489839,1753,55477.713459,highest
LL,6,23,0.624072496581027,1008,41899.534776,highest
LL,6,26,0.620040685756474,967,37811.402727,highest
LL,6,29,0.383511232185979,22,34068.878897,lowest
LL,6,29,0.383511232185979,2582,34068.878897,lowest
LL,6,35,0.643081244917777,1655,37494.632689,highest
LL,6,40,0.638708246019731,1887,32653.215203,highest
LL,6,44,0.64034495835994,2254,30710.030599,highest
LL,6,52,0.350697746829366,462,28846.152449,lowest
LL,6,53,0.33994792354355,668,30419.463743,lowest
LL,6,58,0.33160632895924,869,30623.541723,lowest
LL,6,61,0.666687787917616,221,28497.02002,highest
LL,6,70,0.324006821015639,600,27266.100351,lowest
LL,6,73,0.308005287502716,383,29057.349621,lowest
LL,6,76,0.70143546009626,15,30075.83642,highest
LL,6,76,0.29856453990374,1882,30075.83642,lowest
LL,6,81,0.270839701713814,331,32889.256635,lowest
LL,6,83,0.266526459491049,5,33219.683938,lowest
LL,6,96,0.227093130081768,795,36849.328602,lowest
LL,6,99,0.220205156333499,187,36574.340041,lowest
LL,6,110,0.782371303268133,376,36789.577185,highest
LL,6,148,0.78116271523044,1121,35982.814945,highest
LL,6,164,0.236998326063985,593,30160.558069,lowest
LL,6,149,0.781964645964888,15,35907.732634,highest
LL,6,150,0.777794684206841,1218,34712.806782,highest
LL,6,153,0.761967313610102,86,30558.409956,highest
LL,7,0,0.453984101661999,263,27718.866087,lowest
LL,7,0,0.453984101661999,37,27718.866087,lowest
LL,7,1,0.448337945330784,234,30465.139999,lowest
LL,7,2,0.557006147633817,365,32927.430399,highest
LL,7,3,0.559301557664581,265,33695.321476,highest
LL,7,4,0.557282842374992,852,31967.439143,highest
LL,7,6,0.548848744321767,76,26496.714156,highest
LL,7,8,0.451471915820442,25,25591.900749,lowest
LL,7,19,0.435698443707626,222,29993.272979,lowest
LL,7,38,0.562921715937974,147,23206.602913,highest
LL,7,55,0.434411938591529,6,19210.017895,lowest
LL,7,0,0.453984101661999,1007,27718.866087,lowest
LL,7,2,0.442993852366183,177,32927.430399,lowest
LL,7,71,0.56885805763006,438,16162.961067,highest
LL,7,0,0.453984101661999,2007,27718.866087,lowest
LL,7,4,0.442717157625008,53,31967.439143,lowest
LL,7,5,0.445947179752496,1739,29729.904484,lowest
LL,7,10,0.449589825140465,4065,25994.78512,lowest
LL,7,19,0.435698443707626,18,29993.272979,lowest
LL,7,19,0.435698443707626,1033,29993.272979,lowest
LL,7,22,0.43400916096905,1612,29507.916259,lowest
LL,7,26,0.431067558468561,784,29281.10383,lowest
LL,7,28,0.569818485813991,612,28893.759299,highest
LL,7,30,0.572809513327285,841,29406.831331,highest
LL,7,32,0.573412083199433,1941,28884.707123,highest
LL,7,36,0.5652693442265,1316,24594.830403,highest
LL,7,39,0.56020308763717,307,21862.96521,highest
LL,7,41,0.436235401816612,931,22510.471643,lowest
LL,7,44,0.585698990307293,1165,29023.402342,highest
LL,7,48,0.431452918277676,1422,22168.199461,lowest
LL,7,53,0.433094497849127,1344,20243.480376,lowest
LL,7,57,0.432150825319348,3176,19332.53698,lowest
LL,7,64,0.419002237538169,416,20432.911111,lowest
LL,7,65,0.581481380166736,1773,20211.560369,highest
LL,7,69,0.432033992311031,155,16136.335562,lowest
LL,7,77,0.438105562519961,1912,14297.473026,lowest
LL,7,88,0.565703752387421,676,13770.011042,highest
LL,7,90,0.439880452457209,1554,12439.737977,lowest
LL,7,94,0.417191212928779,3083,15882.478444,lowest
LL,7,101,0.403042942902306,854,16009.137152,lowest
LL,7,111,0.419334941778936,1258,11470.217379,lowest
LL,7,113,0.592170436426489,452,12652.573214,highest
LL,7,117,0.428684788501877,460,9051.259005,lowest
LL,7,119,0.578896524309225,138,9882.334155,highest
LL,7,129,0.403034590423725,135,11404.427063,lowest
LL,7,144,0.391801839906631,1235,10931.290424,lowest
LL,7,147,0.39071568795568,1611,10095.052804,lowest
LL,7,122,0.41740796879233,492,10178.301019,lowest
LL,7,129,0.403034590423725,930,11404.427063,lowest
LL,7,134,0.383262974617028,719,13280.725967,lowest
LL,7,165,0.436244133065359,632,4653.660216,lowest
LL,7,166,0.432010179777603,11,4919.170372,lowest
LL,7,0,0.546015898338001,2809,27718.866087,highest
LL,7,6,0.548848744321767,674,26496.714156,highest
LL,7,8,0.548528084179558,704,25591.900749,highest
LL,7,10,0.550410174859535,716,25994.78512,highest
LL,7,12,0.553566752272082,1821,27066.916359,highest
LL,7,18,0.561685236391533,2948,29043.926687,highest
LL,7,25,0.566727515533523,16,28618.986633,highest
LL,7,25,0.566727515533523,843,28618.986633,highest
LL,7,28,0.430181514186009,1083,28893.759299,lowest
LL,7,31,0.427214322223531,1045,29082.905998,lowest
LL,7,38,0.437078284062026,2403,23206.602913,lowest
LL,7,45,0.584875330780881,1720,28687.423596,highest
LL,7,50,0.571332112757566,1005,22320.142293,highest
LL,7,52,0.569511792155453,1586,21159.394655,highest
LL,7,58,0.572689668238483,2727,20508.075796,highest
LL,7,79,0.570960278585061,1278,16097.013433,highest
LL,7,82,0.57177089779353,412,15331.287584,highest
LL,7,91,0.439073705696125,487,12466.866007,lowest
LL,7,92,0.427521941470373,273,14531.352293,lowest
LL,7,96,0.590137744082807,2800,16754.64075,highest
LL,7,103,0.601013697192933,2556,15969.502276,highest
LL,7,109,0.428149388851742,780,10476.228671,lowest
LL,7,112,0.587645584840875,1653,12257.252245,highest
LL,7,121,0.423519508908945,598,9525.060372,lowest
LL,7,123,0.414255492572031,390,10476.823959,lowest
LL,7,125,0.600368204067837,245,11964.926392,highest
LL,7,137,0.626985805873233,623,14089.99119,highest
LL,7,139,0.382033430226772,454,12780.224521,lowest
LL,7,141,0.62425917660068,5069,13238.393712,highest
LL,7,153,0.599176222236501,1901,7878.765936,highest
LL,8,3,0.423985715964061,4522,23381.808924,lowest
LL,8,13,0.423504267092372,980,18100.569524,lowest
LL,8,16,0.401746781195737,1685,21445.951529,lowest
LL,8,20,0.359854446291328,7,28478.260131,lowest
LL,8,21,0.353258390740897,2925,29428.979546,lowest
LL,8,29,0.691325982809291,146,34913.81702,highest
LL,8,30,0.695643793471345,1533,35471.967773,highest
LL,8,36,0.346910655824416,1232,23071.443044,lowest
LL,8,39,0.339710707183734,262,22660.450361,lowest
LL,8,40,0.340478320638932,436,22037.119999,lowest
LL,8,45,0.648842746273862,50,17795.340906,highest
LL,8,45,0.648842746273862,33,17795.340906,highest
LL,8,45,0.648842746273862,277,17795.340906,highest
LL,8,48,0.332018667182644,169,18721.392897,lowest
LL,8,51,0.679713919956448,86,19377.500959,highest
LL,8,51,0.320286080043552,418,19377.500959,lowest
LL,8,58,0.68494864005596,1713,17705.382529,highest
LL,8,62,0.665465309912906,16,14549.247625,highest
LL,8,62,0.665465309912906,851,14549.247625,highest
LL,8,65,0.650806767493676,39,12672.036247,highest
LL,8,65,0.650806767493676,986,12672.036247,highest
LL,8,69,0.63746946751329,1245,10915.982415,highest
LL,8,74,0.396637605342073,238,7348.838589,lowest
LL,8,76,0.394968860278321,105,7351.93323,lowest
LL,8,78,0.391151522662038,143,7558.079544,lowest
LL,8,78,0.391151522662038,79,7558.079544,lowest
LL,8,80,0.387775582328854,24,7660.40983,lowest
LL,8,80,0.612224417671146,72,7660.40983,highest
LL,8,86,0.378860515472008,107,7827.018822,lowest
LL,8,87,0.636864918884128,357,8596.553906,highest
LL,8,89,0.632420050065118,1859,8157.169776,highest
LL,8,93,0.602449592004456,327,5691.938289,highest
LL,8,101,0.398567421677569,175,5185.4765,lowest
LL,8,101,0.398567421677569,35,5185.4765,lowest
LL,8,103,0.603610015956024,2088,5205.574925,highest
LL,8,118,0.458279006080123,48,1764.157456,lowest
LL,8,124,0.537852511926531,3,1577.798262,highest
LL,8,126,0.546282890806958,304,1884.329903,highest
LL,8,129,0.447153719803038,3,2071.923005,lowest
LL,8,156,0.445036364684271,92,2095.881397,lowest
LL,8,40,0.340478320638932,639,22037.119999,lowest
LL,8,46,0.349798392522194,718,17774.694903,lowest
LL,8,49,0.331203470564248,1091,18534.176783,lowest
LL,8,54,0.315303974752572,340,18811.256863,lowest
LL,8,56,0.312420337066303,141,18498.477907,lowest
LL,8,56,0.312420337066303,98,18498.477907,lowest
LL,8,70,0.634911372870588,1015,10637.790256,highest
LL,8,79,0.386615253367632,28,7789.705956,lowest
LL,8,79,0.386615253367632,14,7789.705956,lowest
LL,8,83,0.385287203404403,721,7733.03745,lowest
LL,8,86,0.378860515472008,464,7827.018822,lowest
LL,8,103,0.603610015956024,955,5205.574925,highest
LL,8,152,0.552043832374701,39,2001.730555,highest
LL,8,155,0.447532966305993,594,2009.721705,lowest
LL,8,159,0.567926689537293,2715,2531.068801,highest
LL,8,17,0.394990405507201,233,22664.716788,lowest
LL,8,55,0.319097486014555,71,18014.944622,lowest
LL,8,55,0.319097486014555,14,18014.944622,lowest
LL,8,78,0.391151522662038,47,7558.079544,lowest
LL,8,99,0.415650154888041,866,4438.226997,lowest
LL,8,101,0.398567421677569,25,5185.4765,lowest
LL,8,108,0.4487434599829,15,2216.317708,lowest
LL,8,139,0.450067228390111,56,1939.684998,lowest
LL,8,155,0.447532966305993,28,2009.721705,lowest
LL,8,54,0.684696025247428,294,18811.256863,highest
LL,8,92,0.611943986345479,765,6442.292953,highest
LL,8,1,0.579482002610312,28,24891.294425,highest
LL,8,1,0.579482002610312,2775,24891.294425,highest
LL,8,8,0.560039040584915,83,16154.684192,highest
LL,8,10,0.43946019079056,3396,15617.507777,lowest
LL,8,18,0.379906383176895,445,25289.849268,lowest
LL,8,19,0.371041452991376,414,26738.804428,lowest
LL,8,21,0.646741609259103,17,29428.979546,highest
LL,8,29,0.308674017190709,483,34913.81702,lowest
LL,8,30,0.304356206528655,41,35471.967773,lowest
LL,8,31,0.695494268900515,1516,34745.9451,highest
LL,8,36,0.346910655824416,125,23071.443044,lowest
LL,8,38,0.341852590383883,75,22974.760221,lowest
LL,8,40,0.659521679361068,747,22037.119999,highest
LL,8,43,0.656354721995337,721,19401.574786,highest
LL,8,44,0.652695519776704,123,18587.213372,highest
LL,8,45,0.351157253726138,1055,17795.340906,lowest
LL,8,47,0.343851577210132,21,17932.461402,lowest
LL,8,52,0.68598335811199,665,19489.57852,highest
LL,8,56,0.687579662933697,753,18498.477907,highest
LL,8,59,0.317853129499607,67,17037.12452,lowest
LL,8,75,0.60644800013854,45,7481.598325,highest
LL,8,86,0.378860515472008,372,7827.018822,lowest
LL,8,3,0.576014284035939,1024,23381.808924,highest
LL,8,5,0.568507689533604,709,20018.564967,highest
LL,8,7,0.562637865670335,3002,17318.431545,highest
LL,8,14,0.58072593124583,211,18589.116339,highest
LL,8,15,0.589120573817153,127,19965.859648,highest
LL,8,22,0.64915207048461,591,29778.330301,highest
LL,8,26,0.331755440633268,584,31762.293593,lowest
LL,8,31,0.695494268900515,2084,34745.9451,highest
LL,8,37,0.654152112536768,2546,22974.307942,highest
LL,9,1,0.480306093620561,1486,13345.009148,lowest
LL,9,5,0.468168179952462,239,20900.800086,lowest
LL,9,9,0.455764471031994,777,27491.371526,lowest
LL,9,11,0.458177345438424,12,25372.788142,lowest
LL,9,12,0.45923991883886,3495,24384.43646,lowest
LL,9,20,0.444180947854288,299,28724.290668,lowest
LL,9,22,0.44354857426389,1221,27840.476552,lowest
LL,9,25,0.435872304699125,791,29939.545233,lowest
LL,9,26,0.564013057549383,111,29462.126495,highest
LL,9,29,0.445783262844592,289,23987.14298,lowest
LL,9,48,0.493242674913883,40,2369.370553,lowest
LL,9,51,0.484647287189329,287,5144.40759800001,lowest
LL,9,52,0.480032113144107,794,6631.478961,lowest
LL,9,54,0.472094049532683,1017,9018.170663,lowest
LL,9,58,0.542802624590939,1241,13452.613016,highest
LL,9,61,0.543499249082286,73,13043.716934,highest
LL,9,62,0.458007884375226,790,12550.3519,lowest
LL,9,64,0.450095146433782,69,14656.786997,lowest
LL,9,92,0.507601165385429,31,1571.036921,highest
LL,9,2,0.480534488609808,652,13171.690955,lowest
LL,9,4,0.472118061089349,1600,18499.129843,lowest
LL,9,10,0.457788686227017,321,26049.87017,lowest
LL,9,16,0.454165530927286,3018,25821.603287,lowest
LL,9,23,0.441007179039448,321,28572.385864,lowest
LL,9,66,0.550422324356045,559,14635.522227,highest
LL,9,68,0.537580218215737,1120,10562.888394,highest
LL,9,71,0.506626234875977,586,1727.172448,highest
LL,9,73,0.483515634740738,1614,4104.497331,lowest
LL,9,86,0.504752673420302,948,1028.117983,highest
LL,9,104,0.570605480305372,4261,12428.49267,highest
LL,9,115,0.475803001709523,2306,3387.340121,lowest
LL,9,121,0.459581059895768,298,5055.881358,lowest
LL,9,122,0.454699440282161,783,5615.78069,lowest
LL,9,124,0.447229646354912,534,6337.576781,lowest
LL,9,125,0.443915002219446,517,6635.839831,lowest
LL,9,132,0.619065445544059,3336,12539.443259,highest
LL,9,140,0.420627728455781,897,7173.451404,lowest
LL,9,144,0.407727717581014,426,8040.226454,lowest
LL,9,147,0.601537319574023,3001,8682.576512,highest
LL,9,155,0.541441306664108,36,3018.288148,highest
LL,9,155,0.541441306664108,84,3018.288148,highest
LL,9,155,0.541441306664108,33,3018.288148,highest
LL,9,157,0.463456313542974,885,2633.454034,lowest
LL,9,159,0.449287412031865,214,3542.606727,lowest
LL,9,161,0.443443842471753,480,3909.336694,lowest
LL,9,69,0.532337805124592,679,8909.525223,highest
LL,9,71,0.506626234875977,840,1727.172448,highest
LL,9,129,0.421006760577154,1541,8939.897278,lowest
LL,9,5,0.531831820047538,3919,20900.800086,highest
LL,9,14,0.538387701190332,1234,22404.407298,highest
LL,9,17,0.550368136164266,1581,27818.646765,highest
LL,9,21,0.557215143171407,1283,28768.124322,highest
LL,9,24,0.438538349139546,61,29245.816362,lowest
LL,9,25,0.564127695300875,5419,29939.545233,highest
LL,9,38,0.547265351530314,917,18659.620978,highest
LL,9,40,0.547921014674529,353,18384.026457,highest
LL,9,45,0.526735474066675,2575,9789.59965999999,highest
LL,9,51,0.484647287189329,488,5144.40759800001,lowest
LL,9,52,0.480032113144107,118,6631.478961,lowest
LL,9,52,0.519967886855893,317,6631.478961,highest
LL,9,58,0.457197375409061,88,13452.613016,lowest
LL,9,58,0.457197375409061,792,13452.613016,lowest
LL,9,1,0.519693906379439,80,13345.009148,highest
LL,9,3,0.523179007085782,226,15573.167418,highest
LL,9,4,0.472118061089349,465,18499.129843,lowest
LL,9,6,0.460458560492446,892,25586.602885,lowest
LL,9,8,0.454374115702527,59,28586.233233,lowest
LL,9,10,0.542211313772983,345,26049.87017,highest
LL,9,11,0.541822654561576,417,25372.788142,highest
LL,9,13,0.46245528732532,1373,22195.544949,lowest
LL,9,17,0.550368136164266,1358,27818.646765,highest
LL,9,20,0.555819052145712,438,28724.290668,highest
LL,9,22,0.55645142573611,55,27840.476552,highest
LL,9,24,0.561461650860454,1241,29245.816362,highest
LL,9,32,0.452939960741061,3171,20239.479132,lowest
LL,9,40,0.547921014674529,2279,18384.026457,highest
LL,9,46,0.52172738554927,791,7872.505125,highest
LL,9,48,0.506757325086117,999,2369.370553,highest
LL,9,65,0.551798086639972,812,15143.095108,highest
LL,9,67,0.545436102648822,2603,13005.838352,highest
LL,9,74,0.522881042476863,1230,5627.530259,highest
LL,9,79,0.524657120734969,2424,5663.944379,highest
LL,9,91,0.494483032007644,5853,1161.57453999999,lowest
LL,9,104,0.429394519694629,1647,12428.49267,lowest
LL,9,110,0.433366880465786,192,10430.328411,lowest
LL,9,111,0.563454822134288,2373,9743.737986,highest
LL,9,117,0.520900771716684,14,2788.79581,highest
LL,9,127,0.431841873829086,2163,7892.939722,lowest
LL,9,153,0.448275486198929,202,3914.475681,lowest
LL,9,168,0.434704629298068,1919,4341.187779,lowest
LL,9,148,0.598784099307682,555,8389.179457,highest
LL,9,167,0.566686990989714,152,4447.949412,highest
LTx,1,74,1,15,53493.803882,highest
LTx,1,4,0,2530,150620.597635,lowest
LTx,1,13,0,714,123434.108145,lowest
LTx,1,15,0,487,117223.243061,lowest
LTx,1,19,1,180,106055.809086,highest
LTx,1,21,1,464,102525.938723,highest
LTx,1,22,1,374,101036.055998,highest
LTx,1,24,1,828,96549.54117,highest
LTx,1,27,0,646,92827.780614,lowest
LTx,1,29,0,22,90240.636734,lowest
LTx,1,30,1,930,88855.578819,highest
LTx,1,32,1,31,86306.187506,highest
LTx,1,35,1,198,84974.493951,highest
LTx,1,41,0,34,81832.356912,lowest
LTx,1,43,0,78,80458.938489,lowest
LTx,1,54,0,297,67168.23327,lowest
LTx,1,57,0,347,67168.23327,lowest
LTx,1,66,0,485,59435.792496,lowest
LTx,1,67,0,170,59271.7465,lowest
LTx,1,68,0,208,59271.7465,lowest
LTx,1,69,1,1031,59203.90102,highest
LTx,1,86,1,719,49308.200858,highest
LTx,1,92,0,29,46930.687595,lowest
LTx,1,96,1,355,44546.50683,highest
LTx,1,99,0,457,43447.5045,lowest
LTx,1,106,1,69,42744.374119,highest
LTx,1,112,1,938,40688.547349,highest
LTx,1,115,1,627,38539.396083,highest
LTx,1,117,1,1524,37139.855871,highest
LTx,1,123,0,505,33865.876556,lowest
LTx,1,126,0,62,33555.670377,lowest
LTx,1,142,1,2945,33336.72961,highest
LTx,1,149,0,551,27585.913769,lowest
LTx,1,129,0,99,33336.72961,lowest
LTx,1,6,1,2661,147111.170484,highest
LTx,1,12,1,1746,126582.357644,highest
LTx,1,16,1,865,113967.463686,highest
LTx,1,19,0,33,106055.809086,lowest
LTx,1,20,0,11,104391.173399,lowest
LTx,1,39,0,679,82858.57807,lowest
LTx,1,78,0,7,51666.205704,lowest
LTx,1,84,1,824,51164.588849,highest
LTx,1,86,0,78,49308.200858,lowest
LTx,1,124,1,29,33865.876556,highest
LTx,1,8,1,22,140179.31148,highest
LTx,1,8,1,11,140179.31148,highest
LTx,1,13,1,45,123434.108145,highest
LTx,1,13,1,3216,123434.108145,highest
LTx,1,22,1,900,101036.055998,highest
LTx,1,27,1,1184,92827.780614,highest
LTx,1,32,0,109,86306.187506,lowest
LTx,1,32,0,182,86306.187506,lowest
LTx,1,40,1,744,82858.57807,highest
LTx,1,43,1,2795,80458.938489,highest
LTx,1,49,1,1500,72720.567077,highest
LTx,1,68,1,709,59271.7465,highest
LTx,1,76,1,778,53453.393493,highest
LTx,1,91,1,998,47198.258657,highest
LTx,1,94,1,33,44720.998377,highest
LTx,1,100,0,131,43447.5045,lowest
LTx,1,106,1,804,42744.374119,highest
LTx,1,169,1,45,27478.649511,highest
LTx,1,2,1,4970,153620.45675,highest
LTx,1,13,0,1357,123434.108145,lowest
LTx,1,18,0,40,108476.919995,lowest
LTx,1,18,0,360,108476.919995,lowest
LTx,1,20,0,84,104391.173399,lowest
LTx,1,20,0,106,104391.173399,lowest
LTx,1,21,0,63,102525.938723,lowest
LTx,1,24,1,255,96549.54117,highest
LTx,1,28,0,255,91750.866175,lowest
LTx,1,29,0,248,90240.636734,lowest
LTx,1,31,0,1245,87792.227131,lowest
LTx,1,35,1,316,84974.493951,highest
LTx,1,36,0,166,83811.587462,lowest
LTx,1,37,0,2989,82858.57807,lowest
LTx,1,45,0,65,78346.704076,lowest
LTx,1,48,0,553,74111.166345,lowest
LTx,1,50,0,47,71657.781946,lowest
LTx,1,50,0,895,71657.781946,lowest
LTx,1,55,0,62,67168.23327,lowest
LTx,1,56,0,463,67168.23327,lowest
LTx,1,60,1,2612,66831.157823,highest
LTx,1,66,0,913,59435.792496,lowest
LTx,1,72,1,364,54495.60769,highest
LTx,1,75,0,21,53453.393493,lowest
LTx,1,77,0,45,52858.558919,lowest
LTx,1,79,0,26,51386.092146,lowest
LTx,1,79,0,101,51386.092146,lowest
LTx,1,80,0,106,51386.092146,lowest
LTx,1,80,0,72,51386.092146,lowest
LTx,1,84,0,41,51164.588849,lowest
LTx,1,85,0,35,50473.123161,lowest
LTx,1,85,0,185,50473.123161,lowest
LTx,1,88,0,29,47198.258657,lowest
LTx,1,88,0,85,47198.258657,lowest
LTx,1,89,0,48,47198.258657,lowest
LTx,1,90,0,8,47198.258657,lowest
LTx,1,90,0,71,47198.258657,lowest
LTx,1,92,0,253,46930.687595,lowest
LTx,1,93,0,87,45808.957867,lowest
LTx,1,94,0,211,44720.998377,lowest
LTx,1,94,0,91,44720.998377,lowest
LTx,1,95,0,710,44639.848591,lowest
LTx,1,96,0,413,44546.50683,lowest
LTx,1,100,1,205,43447.5045,highest
LTx,1,103,0,7,42744.374119,lowest
LTx,1,103,0,28,42744.374119,lowest
LTx,1,103,0,46,42744.374119,lowest
LTx,1,117,0,414,37139.855871,lowest
LTx,1,118,0,23,36319.551359,lowest
LTx,1,125,0,43,33664.524719,lowest
LTx,1,130,0,404,33336.72961,lowest
LTx,1,131,0,161,33336.72961,lowest
LTx,1,135,0,180,33336.72961,lowest
LTx,1,137,0,40,33336.72961,lowest
LTx,1,138,0,87,33336.72961,lowest
LTx,1,138,0,48,33336.72961,lowest
LTx,1,143,0,500,32488.851185,lowest
LTx,1,144,0,56,31580.851732,lowest
LTx,1,152,0,923,27585.913769,lowest
LTx,1,161,0,39,27478.649511,lowest
LTx,10,4,1,1471,247190.952851,highest
LTx,10,10,1,311,222222.876384,highest
LTx,10,12,0,707,213282.879242,lowest
LTx,10,15,1,671,202067.381073,highest
LTx,10,18,0,580,189940.829681,lowest
LTx,10,20,0,2030,185206.70627,lowest
LTx,10,24,1,329,167757.332911,highest
LTx,10,27,1,1172,162021.940967,highest
LTx,10,30,1,782,155007.661144,highest
LTx,10,33,1,1148,149912.882258,highest
LTx,10,36,1,27,139467.274198,highest
LTx,10,36,1,55,139467.274198,highest
LTx,10,36,1,267,139467.274198,highest
LTx,10,40,1,47,128689.972176,highest
LTx,10,40,1,641,128689.972176,highest
LTx,10,42,1,384,122989.809076,highest
LTx,10,44,0,1843,119126.73506,lowest
LTx,10,54,1,218,104672.328993,highest
LTx,10,60,1,191,99555.863304,highest
LTx,10,67,1,127,89828.032656,highest
LTx,10,69,1,1058,87493.782383,highest
LTx,10,72,0,1334,83400.478746,lowest
LTx,10,76,0,1202,79287.292727,lowest
LTx,10,81,1,87,77726.301982,highest
LTx,10,85,0,217,72983.987785,lowest
LTx,10,96,0,553,69450.881989,lowest
LTx,10,99,0,1034,68581.177629,lowest
LTx,10,102,0,1243,65253.866203,lowest
LTx,10,109,1,258,58349.575084,highest
LTx,10,110,1,251,56493.551191,highest
LTx,10,111,1,109,54486.941331,highest
LTx,10,112,1,3998,53172.916691,highest
LTx,10,123,0,397,37669.187589,lowest
LTx,10,124,0,461,37669.187589,lowest
LTx,10,126,0,173,37506.082831,lowest
LTx,10,126,0,1593,37506.082831,lowest
LTx,10,131,1,1125,35209.982089,highest
LTx,10,135,0,206,32759.487169,lowest
LTx,10,140,1,694,32603.020454,highest
LTx,10,143,1,558,31203.203387,highest
LTx,10,145,1,1373,28997.348497,highest
LTx,10,151,1,46,22554.758345,highest
LTx,10,151,1,504,22554.758345,highest
LTx,10,155,1,213,20760.849524,highest
LTx,10,156,1,1193,20482.20347,highest
LTx,10,160,1,410,18225.660063,highest
LTx,10,161,1,214,17790.789058,highest
LTx,10,5,0,118,244306.228963,lowest
LTx,10,5,1,493,244306.228963,highest
LTx,10,9,1,137,226746.321852,highest
LTx,10,12,0,18,213282.879242,lowest
LTx,10,12,1,478,213282.879242,highest
LTx,10,20,1,705,185206.70627,highest
LTx,10,47,1,608,118085.227115,highest
LTx,10,68,0,45,88117.728043,lowest
LTx,10,87,1,367,71924.596541,highest
LTx,10,113,0,263,52428.32812,lowest
LTx,10,0,1,2207,253811.500525,highest
LTx,10,7,1,715,235053.178606,highest
LTx,10,9,1,355,226746.321852,highest
LTx,10,13,1,655,209651.380777,highest
LTx,10,28,1,581,160458.743032,highest
LTx,10,37,1,657,137139.137322,highest
LTx,10,38,1,26,133288.680169,highest
LTx,10,46,1,2356,118715.542073,highest
LTx,10,55,1,87,104400.759575,highest
